return_id,product_id,inspector_notes,return_reason,classification,date
f0214d03-04f0-4b26-b101-43e74021d032,75,Possible recycle case. Minor button issue.,Minor button issue,recycle,
80b8ef23-df1e-4acd-b2ae-b8a500532f76,95,Assessment: family member disapproval.,family member disapproval,restock,
f44bf3a0-6c46-4700-ae5a-735b2acece56,48,Assessment: Motor failure.,Motor failure,recycle,
0828dac9-198b-4f90-9e20-26b20c0c8fb3,98,Uncertain: Noticeable dent.,Noticeable dent,recycle,
ef34bc96-a2af-485c-b379-6c1101d9d129,28,Possible overlap with other categories. Overheating damage.,Overheating damage,recycle,
f101a6d2-a22c-49f1-84b0-6c736eaf5dbb,52,Potential refurbish situation. Small scratch.,Small scratch,refurbish,
7f5ee1b3-3628-44ee-88b8-cdc46d818416,62,Initial check: Significant fading.,Significant fading,refurbish,
9ef8965c-a38e-4dd4-84d8-dc55bd5b7c27,97,Reported: Fire damage.,Fire damage,recycle,
9cf8d5f1-dca7-40a8-a919-74b40c3490fb,46,Initial check: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
427b60ce-32ce-4551-a7fb-ca9021861cf3,8,See attached: Obvious repair needed.,Obvious repair needed,restock,
5af675cc-5c2c-454d-a579-ce790045b442,84,Reported: Heavy wear.,Heavy wear,recycle,
1b27f2de-38aa-4390-a2c7-3bcd7e2c7b39,34,Possible issue: Seasonal preference change.,Seasonal preference change,restock,
f65cc640-224e-469c-be05-154b0540bcb2,33,Assessment: Minor button issue.,Minor button issue,refurbish,
ff463e2d-b1dd-41ee-ad40-21110114452e,94,Flagged: Minor button issue.,Minor button issue,refurbish,
257af80a-c434-417d-a55d-de0704ca016c,4,Inspected: Light usage wear. Needs further review.,Light usage wear,recycle,
ae2958cd-0ad6-491c-9dc3-dcb457e1afd0,90,Customer reported: Minor zipper issue (customer unclear).,Minor zipper issue (customer unclear),refurbish,
2f0ff208-66c1-4f5a-938c-0af3b37ae21a,72,Visual inspection: Changed mind.,Changed mind,restock,
c6bf50f0-2d92-4180-a7b9-0bfc2b52f7b2,91,Customer notes: Material feel different.,Material feel different,restock,
2fdca780-b69e-4986-aa71-17b024ba335c,98,See attached: Ordered wrong quantity.,Ordered wrong quantity,restock,
d53e4304-a972-4e81-960b-8b9ca05cbfd1,83,Returned due to: Slight discoloration.,Slight discoloration,refurbish,
e77e784a-f450-4018-9b14-581f3112f5fc,49,Reported: Minor button issue.,Minor button issue,refurbish,
de27783c-9d76-44cb-ae1d-b2910f842407,35,Possible recycle case. Beyond repair.,Beyond repair,recycle,
1a35b7c1-69f6-485f-a063-72317ab8c711,21,Possible overlap with other categories. Changed mind.,Changed mind,recycle,
ca2beb26-96b1-4930-84d2-eb9122aa0b2d,85,Possible recycle case. Overheating damage.,Overheating damage,recycle,
1ae9d8d3-ce18-4d85-a01e-183a23cc108a,91,Visual inspection: Duplicate order.,Duplicate order,restock,
2aa8bc92-b995-45ba-b1d2-61927ec0db34,72,Potential restock situation. Material feel different.,Material feel different,restock,
657ecbf8-4e38-4f6f-a28b-c664e63ab3c1,62,See attached: product arrived late.,product arrived late,restock,
d81d9228-aca5-468f-9eb3-2b19c89214bf,22,Returned due to: Changed mind.,Changed mind,restock,
35299c71-23d1-4143-814f-c1c1a6ca0edb,68,May require refurbish. Small stain.,Small stain,refurbish,
35e6516b-1d0f-4c14-aaed-7f97186536af,30,See attached: Slight wear on edges.,Slight wear on edges,refurbish,
6d4e9489-7344-4ef5-9e98-895a9a62e861,3,Customer reported: Major impact damage.,Major impact damage,restock,
76fbac0e-56b0-46d9-92e9-4ceff711f601,85,Visual inspection: Changed mind.,Changed mind,restock,
80d0f611-ad43-4395-a197-0f3c27245686,97,Possible overlap with other categories. Changed mind.,Changed mind,restock,
60deccae-9ff0-469a-90e8-ba81372849a4,28,Flagged: size chart was incorrect.,size chart was incorrect,restock,
502ac9ae-ff33-4724-b265-80a78a3b124e,27,Possible issue: Adhesive residue.,Adhesive residue,refurbish,
090c6f27-b973-4ba2-bb0f-7e6e81aaed58,48,May require restock. Fit not as expected.,Fit not as expected,restock,
456b83fc-3e5e-476b-bdb5-01d1730316a8,1,Observed: Slight stretching.,Slight stretching,refurbish,
9b6932f9-8682-4b3e-8ccb-0d52b65fee3d,9,Inspected: Cosmetic imperfection. Needs further review.,Cosmetic imperfection,recycle,
a5947ca9-c2c4-47da-89c1-db401d951368,48,Possible issue: Severe fading.,Severe fading,recycle,
948ec3bd-caa4-4446-8667-4e1f712c7009,48,Observed: Gift return (customer unclear).,Gift return (customer unclear),restock,
637f9972-b74c-4a6b-8fa2-a7b3abe5563e,4,Initial check: Slight color fading.,Slight color fading,refurbish,
30d64bcf-2920-4659-9da4-fcf9ea5f03ee,26,Further testing needed: Small scratch.,Small scratch,refurbish,
a7fcc71f-fc78-4ce7-80c8-8eab7177ad42,16,Observed: Beyond repair.,Beyond repair,recycle,
1ea5ae35-75b1-4d51-9444-35b0a065dbc2,75,Possible overlap with other categories. No longer needed.,No longer needed,restock,
e067c468-36c4-471e-99b0-a7511416ce78,3,May require restock. Product arrived late.,Product arrived late,restock,
b9feb1cd-556a-474b-b9ad-492f3eb2426a,99,Returned due to: Extreme weather damage.,Extreme weather damage,refurbish,
fc0c263a-d1e2-45c0-810f-6db809462aef,75,Assessment: Style doesn't match (customer unclear).,Style doesn't match (customer unclear),restock,
3565ca4e-67c1-4cab-8e18-19fc4870f61c,31,Possible issue: Significant fading.,Significant fading,restock,
33a50c58-5b0b-4eac-981e-50bfaeabd0be,65,Uncertain: Material feel different (customer unclear).,Material feel different (customer unclear),restock,
d4abd776-5911-479a-96ff-c18e392ee859,65,May require recycle. Extreme weather damage.,Extreme weather damage,recycle,
8eb4d9b5-3aef-4b4b-bc94-e40fb7c7a3c8,80,Observed: Adhesive residue.,Adhesive residue,restock,
c9d2efb9-f1ed-4fec-a865-62146a7b6d12,43,Assessment: Light usage wear.,Light usage wear,refurbish,
009d6cb4-68ec-45c7-b0a2-b779e4f92c29,2,Possible overlap with other categories. Severe fading.,Severe fading,recycle,
47d0af12-6849-432a-8e22-c95981d6a2bb,42,Possible recycle case. Torn beyond repair.,Torn beyond repair,recycle,
13253ee9-9350-4dc5-9817-d88528dd13f6,86,May require refurbish. Minor button issue.,Minor button issue,refurbish,
1518f74d-cab3-45ee-93d2-81440515eca0,50,Reported: Ordered wrong quantity.,Ordered wrong quantity,restock,
b85e5caa-ef8d-4539-9e51-822d17360893,87,Uncertain: Multiple components failed.,Multiple components failed,recycle,
bcccaa7f-8d6b-4d5c-bab9-61f3035c3a4d,59,Observed: Received as gift.,Received as gift,restock,
4dfe8e57-db98-4663-8a42-398164947a56,33,Potential refurbish situation. Obvious repair needed.,Obvious repair needed,refurbish,
1f489d1b-8fe7-4359-a4bb-490335c509a3,86,Visual inspection: Light usage wear.,Light usage wear,refurbish,
fe581e49-78f0-4514-8d98-a507ac0d8c0a,98,Inspected: Severe fading. Needs further review.,Severe fading,refurbish,
499811e6-272e-49fa-9d22-20eeeef7f004,73,May require refurbish. Slight stretching.,Slight stretching,refurbish,
f216fdd6-6c5b-4e86-b2c6-efe909dd3cd8,48,Observed: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
a4bf39f1-0494-484b-b4ce-26783e7e1868,45,Unclear if restock or other. Product arrived late.,Product arrived late,restock,
10cbad5e-8be4-4ad1-8b12-0bfbaba86d72,9,Inspected: small stain. Needs further review.,small stain,refurbish,
3034d4da-d32b-4a33-936a-b4ecd3c8ecfc,81,Notes: Small hole.,Small hole,refurbish,
5f5e4e11-cef5-4739-9380-ac21bb34803e,82,Uncertain: Small puncture.,Small puncture,refurbish,
11e6bcfa-4a82-4808-b85f-54c9455741ee,61,Initial check: Major scratch.,Major scratch,recycle,
24f93ba9-8337-4391-8864-46e6a5c27d0a,78,Possible issue: Major impact damage.,Major impact damage,recycle,
7b77c18c-3f01-4566-ae47-1341a384ed7b,39,Possible issue: Light usage wear.,Light usage wear,refurbish,
fa221d92-da0d-4af8-b0d2-a28ec0d5e2b2,62,Further testing needed: Slight stretching.,Slight stretching,refurbish,
73749ce3-03c0-431a-8946-5721d494d515,26,May require restock. Ordered wrong quantity.,Ordered wrong quantity,restock,
f38461f0-8b70-4d09-8ec2-6677862c6676,16,Notes: Unwanted purchase.,Unwanted purchase,restock,
7b25c988-e07b-4023-8d3c-e530121dbfb2,63,Inspected: Product arrived late. Needs further review.,Product arrived late,restock,
8cb08029-42bc-48ba-baeb-5620977fd93b,69,Uncertain: Unwanted purchase.,Unwanted purchase,restock,
2451799c-707e-4107-92c0-2d83a5dc8333,83,Potential restock situation. Family member disapproval.,Family member disapproval,restock,
4cb3cb77-9083-4dea-91bd-4da637d6f70b,41,Possible issue: Minor alignment issue.,Minor alignment issue,refurbish,
13ecefd0-c9be-4276-b0a2-fb66633a85be,12,Initial check: Severe water damage.,Severe water damage,recycle,
e65c9199-8f7a-4499-8205-29177ff6767f,62,Flagged: Motor failure (customer unclear).,Motor failure (customer unclear),recycle,
f516e7de-43dd-4e0c-8fc6-653dba618c5e,39,Further testing needed: Minor warping.,Minor warping,refurbish,
b97338be-59cc-4362-95f4-57d80184de97,4,Initial check: Light usage wear.,Light usage wear,refurbish,
d53d05c4-07de-4b0d-aa98-0f96b7f8d24b,21,Assessment: Slight color fading.,Slight color fading,refurbish,
a7fb023e-c409-4ba8-bf1f-e2f73c343b6c,23,Uncertain: major scratch.,major scratch,refurbish,
aaed2eba-740d-4fb1-8fd3-17c1a882e663,50,Visual inspection: Family member disapproval.,Family member disapproval,recycle,
6e2668b0-0a43-4539-9140-076392154ad9,19,Observed: Loose thread.,Loose thread,refurbish,
bdd2cbaf-565b-4200-8af5-4e296c800538,25,Reported: Fit not as expected.,Fit not as expected,restock,
4ea0a290-45f7-4d57-b0cc-0663c36f23d4,97,Unclear if restock or other. No longer needed.,No longer needed,restock,
6e30f774-388e-4eb5-a7a2-24980d1e4ba9,22,Assessment: Better price found.,Better price found,restock,
649e128e-2440-44d7-9419-d7960e4e928f,56,Customer reported: Slight wear on edges.,Slight wear on edges,refurbish,
e1cf08d3-96b4-4866-9060-ebac2e8be397,67,Uncertain: Product arrived late.,Product arrived late,refurbish,
3c77fa9e-6cb8-404a-900f-f78e343b7500,66,Observed: Ordered wrong quantity.,Ordered wrong quantity,restock,
1e121f2b-252e-496b-9a1d-f3a036dd2b0f,76,Visual inspection: ordered wrong quantity.,ordered wrong quantity,restock,
fc5402fe-ec36-4ce2-a65e-5b7d97e2d1fa,71,Reported: No longer needed.,No longer needed,restock,
bbd0d723-9ee9-46b4-91e2-982bf8ff9591,14,Visual inspection: Major scratch.,Major scratch,recycle,
06edac2d-3fb9-48eb-bc65-4027954b59d5,2,Returned due to: Color not as shown.,Color not as shown,restock,
77c88832-84eb-4907-952e-0487391e082f,84,Initial check: Did not like the product.,Did not like the product,restock,
2f722b96-8124-455a-8028-d56b83cef103,14,Returned due to: Significant fading.,Significant fading,refurbish,
a053df75-912b-4c25-9443-c2f651ae8b3b,2,Observed: Material feel different.,Material feel different,restock,
9592ca64-792f-4de6-b9bf-a795e3426212,71,Assessment: Obvious usage marks.,Obvious usage marks,refurbish,
4b2f5f8b-7a0a-490e-b45c-fc2862843394,97,Visual inspection: unwanted purchase.,unwanted purchase,restock,
e1cad3c2-55c8-4ce1-be82-d91cd04c79d7,43,Unclear if refurbish or other. Slight discoloration (customer unclear).,Slight discoloration (customer unclear),refurbish,
b48db114-7668-4c50-8451-63cd3c208530,73,See attached: Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
5a0d07de-d624-4990-b45a-ad95d8f03f09,3,May require restock. overheating damage.,overheating damage,restock,
8e9537d7-bda8-43ee-be63-7b7087371945,51,Potential refurbish situation. Slight stretching.,Slight stretching,refurbish,
227d9036-becb-4adf-b152-1f5714365e8f,42,Possible restock case. Better price found.,Better price found,restock,
bd98e236-646c-44d7-997f-cb9cae26a2c9,96,Visual inspection: Multiple components failed.,Multiple components failed,recycle,
91641a69-47b3-4e71-84c1-e88dd321bd2e,18,Notes: light usage wear.,light usage wear,refurbish,
78814f0c-18f4-47b6-af67-3688dbf61437,17,Flagged: Obvious usage marks.,Obvious usage marks,refurbish,
5e4a55a4-b2fd-4f3e-871d-c4e4809aca6a,59,Uncertain: Extensive wear and tear (customer unclear).,Extensive wear and tear (customer unclear),recycle,
299b5771-007e-472f-96ab-af02398b5a17,2,Customer reported: Small scratch.,Small scratch,refurbish,
7176590f-7f75-4e37-826a-f148c3943fa9,61,Possible issue: Duplicate order.,Duplicate order,restock,
3c31cd69-5863-46e8-bf34-80002e53014a,61,Returned due to: family member disapproval.,family member disapproval,restock,
cb7365c8-3577-481f-acaf-ba810b95697c,18,Uncertain: Unwanted purchase.,Unwanted purchase,restock,
e580f69a-4028-48de-a0c0-9e3b94702905,13,Notes: Extensive wear and tear.,Extensive wear and tear,recycle,
7a6997b7-8717-4700-ade1-19d7a0664cd4,15,Assessment: Product arrived late.,Product arrived late,restock,
da51317b-9865-41f3-b3ea-26a6e5898445,58,Visual inspection: Gift return.,Gift return,restock,
d5ac4420-b292-4406-88f0-5d1e859a2b12,76,Visual inspection: Small tear.,Small tear,refurbish,
f95f5355-a4c8-4c59-907d-b8f5fed4c602,8,Possible restock case. Unwanted purchase.,Unwanted purchase,restock,
2f59dfff-062f-4e6b-abc4-f5a6194659bc,42,Uncertain: Major structural damage.,Major structural damage,recycle,
fe3a02b3-b502-4960-8c55-01fd9d4d27ba,6,Customer notes: irreparable damage.,irreparable damage,recycle,
f3201e59-59f9-49ab-90d0-bad9c1f031fa,24,May require refurbish. minor scuff mark.,minor scuff mark,refurbish,
41ed1d30-eb50-45b9-8a5b-f13fbc1710a7,5,May require refurbish. Minor button issue.,Minor button issue,refurbish,
59262dd2-b22f-48fe-9370-69657a298188,3,Further testing needed: No longer needed.,No longer needed,restock,
f700cc89-62a5-449d-b021-b83576163785,36,Initial check: Box opened but item unused.,Box opened but item unused,refurbish,
e12a402c-0b8d-41a3-b86a-47d9cf47f504,6,Initial check: Major scratch.,Major scratch,recycle,
691384a7-0f38-46ae-af57-d720f566b493,24,Assessment: Style doesn't match (customer unclear).,Style doesn't match (customer unclear),restock,
9a3699da-2504-4b9a-bc8a-284259883802,13,Possible issue: Product arrived late.,Product arrived late,restock,
e0f97671-9956-4408-b364-e2e7ed69ed6b,12,Observed: Minor dent.,Minor dent,restock,
c4da87c3-8738-46d2-ab0c-e8b38752282a,79,Returned due to: Better price found.,Better price found,recycle,
213156d0-215d-450c-b832-aa9bdca3db32,56,May require recycle. Packaging slightly damaged.,Packaging slightly damaged,recycle,
cf385939-e8c6-4f6c-98be-1c71f17a4488,2,Returned due to: Obvious repair needed.,Obvious repair needed,refurbish,
5a75153d-63cc-437f-8fef-248b86eca20d,6,Observed: Size chart was incorrect.,Size chart was incorrect,restock,
d0c432d1-7829-48be-857b-82b42bca98cc,1,Potential restock situation. Different style preferred.,Different style preferred,restock,
1cf77d9f-fd60-4867-b536-e711329474a4,65,Possible recycle case. Obvious usage marks.,Obvious usage marks,recycle,
1e8586bd-07c3-415a-9c22-4d3c1aee631b,86,Customer notes: fit not as expected.,fit not as expected,restock,
3c7e6cad-60b9-49b5-92f9-026af903fcd8,55,Customer reported: Family member disapproval.,Family member disapproval,restock,
d39a758f-f9ff-42d6-9a46-70d3c80922c5,26,Notes: Cosmetic imperfection.,Cosmetic imperfection,refurbish,
235ebee4-7f81-4aa6-ba34-8938840bde21,7,Further testing needed: Major malfunction.,Major malfunction,recycle,
dc1dd17e-bf78-4aff-adfc-b542f3d109d4,49,Customer reported: Budget constraints.,Budget constraints,restock,
98d5a841-b68b-424d-9d3b-066b99a6380a,83,Returned due to: Wrong size ordered.,Wrong size ordered,restock,
05e731dc-6d99-484b-886e-ea213246b4cb,28,Returned due to: fire damage.,fire damage,recycle,
b68988a4-36d4-4bde-8f4e-7e41f8afe2b2,13,Further testing needed: Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
15f6774f-728d-412b-a496-1e90effeddc4,29,Possible restock case. Size chart was incorrect.,Size chart was incorrect,restock,
8b2ff33e-611d-4ad0-9f6d-88d388c1aeca,72,Notes: Heavy wear.,Heavy wear,refurbish,
7dced3b3-01ec-4776-88f3-735a0e1c0d42,95,May require restock. Wrong size ordered.,Wrong size ordered,restock,
bca5d68d-428f-4482-a80c-108d1350e3d3,44,Visual inspection: Slight wear on edges.,Slight wear on edges,refurbish,
94e7556e-af0b-4128-8e85-116ba51c9efd,4,Notes: Small scratch.,Small scratch,refurbish,
23a70974-540d-4bdc-8610-cd3c4a79d50f,32,Visual inspection: Severe fading.,Severe fading,recycle,
74565d11-e2f1-4067-b2c8-0f6e660b7488,96,Notes: Fire damage.,Fire damage,recycle,
5ed1eaff-e840-44d8-a188-ebf5843a5777,71,Further testing needed: Duplicate order.,Duplicate order,restock,
26a0e313-b7ce-40d0-bc1c-794be230e1af,43,Possible issue: small stain.,small stain,restock,
c2289b56-d411-45d5-8f23-26fd85ebbed7,19,Possible restock case. Seasonal preference change.,Seasonal preference change,restock,
0759a16b-c528-4767-96e2-016f19168e2a,28,Possible issue: Did not like the product.,Did not like the product,refurbish,
2f2d70ea-46e2-4644-9368-aafb550d1ee8,16,Assessment: Obvious repair needed.,Obvious repair needed,refurbish,
335e58ca-4e2a-49b3-ba05-8cde00d05e7a,97,Uncertain: Budget constraints.,Budget constraints,restock,
4ea3e806-e38a-488e-9434-a36de37e29d5,92,Assessment: box opened but item unused.,box opened but item unused,refurbish,
32f690f5-6e41-4e46-9bd9-3d756a482ee6,33,Observed: Budget constraints.,Budget constraints,restock,
34a2f9e5-a222-4784-a75b-1f3f1a2479eb,83,Reported: Ordered wrong quantity.,Ordered wrong quantity,restock,
cc897f43-f519-4d63-8327-c8b3bba3a145,5,Unclear if refurbish or other. Slight stretching.,Slight stretching,refurbish,
80289f6e-b58b-434a-8165-8bafe5fc7f78,59,Uncertain: Fire damage.,Fire damage,recycle,
5c3ba4b7-f757-4b78-a872-afa3e0141a92,35,Customer reported: Extreme weather damage.,Extreme weather damage,recycle,
043cb003-ae92-4e9c-8691-b7e67dfb740f,55,Notes: Hazardous material exposure.,Hazardous material exposure,recycle,
66790e67-6243-4bc2-884e-5e269818ae56,72,Uncertain: Changed mind.,Changed mind,restock,
9739fd0b-8df3-4b89-9f1f-7d53cbd37456,31,Observed: Material feel different.,Material feel different,restock,
af9f3379-3406-4174-ab5b-4ebcea7d900d,59,Possible overlap with other categories. Slight discoloration.,Slight discoloration,refurbish,
6cafb5d2-6c2e-4f6e-849d-01ce4aaf4ae2,65,Assessment: Obvious repair needed.,Obvious repair needed,restock,
1bd91398-5eb6-4780-81c5-86e6e69ca0ff,69,Notes: Obvious usage marks.,Obvious usage marks,recycle,
3d6e74f6-b116-45ed-b942-27473f03cb3e,75,Visual inspction: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
f4b2694a-2960-442d-a0b5-e703b0348fe9,79,Flagged: Material feel different.,Material feel different,restock,
5457033d-fad9-4652-8119-5682cdedb1ff,70,Reported: Minor button issue.,Minor button issue,refurbish,
