order_id,product_id,add_to_cart_order,reordered
30480,96,9,1
25104,15,7,1
12893,77,9,1
47221,4,2,1
46135,63,6,1
26873,28,10,1
20649,57,6,0
6691,46,5,1
42821,72,9,1
3753,39,4,0
4875,49,8,1
21948,91,6,0
48999,51,3,1
48880,13,6,1
3100,47,3,1
18501,38,4,0
11090,77,1,0
23256,13,2,1
42766,1,2,0
47414,54,10,1
31149,3,6,0
23174,20,2,0
29832,29,9,0
16078,31,6,0
39529,68,8,1
5227,31,4,1
3922,21,3,1
44184,15,5,1
4702,36,10,1
21176,33,5,1
6581,85,10,1
16322,47,9,0
3558,49,1,0
5457,12,3,1
35993,30,4,1
11220,48,5,1
11440,50,5,0
16979,48,9,1
8781,88,4,1
4424,74,5,1
15182,33,7,0
33227,37,10,0
48287,26,1,1
36160,21,5,1
48875,6,3,1
5314,28,4,0
22162,60,8,0
26625,39,5,0
33986,89,5,0
2086,77,8,0
49731,6,3,1
11248,100,9,0
26394,62,10,0
5257,95,5,0
15105,78,2,0
46366,16,2,0
10984,30,5,0
12124,81,10,0
37737,73,9,0
25061,5,8,0
1375,26,3,1
4641,18,3,1
35439,81,4,1
30511,32,10,0
48030,93,5,1
19846,65,10,1
16434,91,3,1
813,15,7,0
25688,81,3,0
5812,10,5,0
9288,59,6,1
19344,89,7,1
13488,62,9,0
16055,8,2,1
26007,75,5,0
28999,49,3,0
6231,55,8,1
43357,48,7,1
15692,14,3,1
21565,4,4,0
4468,59,6,1
46805,9,9,0
36921,22,3,1
37759,4,6,1
23944,90,4,0
7202,28,5,0
16615,71,2,1
39645,69,6,0
49820,45,4,1
30393,92,7,0
28466,63,4,1
20183,72,3,1
37924,76,9,0
31925,100,7,0
10883,47,7,0
21836,85,8,0
25598,36,7,1
35503,59,2,0
27431,88,1,1
1004,46,4,0
38165,28,7,1
13964,19,5,0
3531,50,9,1
11576,31,7,0
44771,63,8,1
23716,13,6,1
47388,46,6,1
17155,62,2,0
1161,34,4,0
22161,33,3,1
10389,58,8,1
14002,18,9,1
34090,2,2,1
4205,40,9,1
28552,62,4,1
4235,97,10,1
25045,1,8,1
18624,100,1,0
18578,34,4,1
3869,54,1,0
9494,99,10,0
25862,36,9,1
1286,83,7,1
28867,90,4,0
28064,89,6,0
38941,69,10,0
1259,78,10,1
11767,80,5,1
23631,27,9,1
13618,61,3,1
22442,6,7,1
49720,22,8,0
43561,25,4,1
47604,78,10,0
34025,83,8,1
27550,22,5,0
16938,93,6,1
15160,38,4,0
42711,24,10,0
49458,81,2,1
32397,43,8,0
25816,57,1,1
38626,58,7,0
49424,12,10,1
32443,68,3,0
29482,49,5,1
2878,78,6,1
37115,54,2,0
36977,39,4,0
2278,32,10,0
22182,25,9,1
14826,56,6,1
34884,74,5,1
15,56,5,1
3642,30,7,1
27144,69,8,1
39168,14,5,0
39164,82,10,1
46583,42,8,0
46415,6,9,1
8908,26,3,0
26223,13,4,0
20806,17,3,1
49340,78,2,0
10580,16,7,0
6461,73,6,1
22428,14,7,1
44385,13,6,1
41255,12,3,1
7862,75,2,0
610,100,1,1
30395,70,2,0
18299,56,5,1
45614,36,8,1
19574,16,1,0
5470,48,1,1
533,31,8,1
29417,59,6,0
12306,99,9,0
18847,24,4,1
36520,82,2,1
49100,18,2,0
44026,40,2,1
42761,94,9,1
37901,74,5,1
23382,88,10,1
35968,62,9,1
1784,3,5,1
28713,26,10,0
14649,47,3,0
49332,57,3,1
43239,48,2,0
5191,69,1,1
9706,93,6,0
21260,49,6,0
47575,65,10,1
25383,27,6,0
17979,68,2,1
35215,17,4,0
36507,11,10,1
19793,44,4,0
13614,50,8,1
46901,69,5,1
40621,39,8,0
26661,84,5,1
4742,5,5,1
22928,86,2,1
23672,23,4,0
26521,17,1,1
37169,39,5,1
29365,49,7,1
36509,80,2,0
13321,19,6,0
14656,93,1,1
24927,91,1,0
26255,89,6,1
49740,97,6,0
17990,61,10,1
30142,72,2,1
10737,74,5,0
36067,35,10,1
3968,47,9,1
21131,3,3,0
24980,50,5,0
17553,42,2,0
46785,87,1,1
30066,79,2,0
4905,62,4,1
10443,72,3,0
25608,80,6,1
24924,74,2,1
38080,76,6,1
24738,85,7,0
6903,58,5,1
32496,36,2,1
43861,51,4,1
42233,96,3,1
9582,43,8,0
41868,89,8,1
49168,45,4,0
10894,27,4,0
47026,22,10,0
17458,32,2,1
19911,3,4,0
40605,60,8,1
21559,85,5,1
2034,74,2,1
35083,90,1,1
3344,59,5,1
48392,85,5,0
31332,88,3,1
13757,4,6,1
1587,94,6,0
40482,52,1,0
46330,32,3,0
47427,98,7,0
17161,33,3,0
10015,81,10,0
8759,31,9,1
32622,78,10,0
21411,17,1,1
35744,11,6,1
11344,16,6,0
24748,82,3,1
5711,89,1,1
31418,56,9,1
20037,90,5,0
7110,51,1,1
23806,23,5,1
15855,16,6,0
25940,27,2,1
19881,30,9,1
29641,27,3,1
35695,3,5,1
35294,98,1,0
11220,38,9,1
15732,65,3,1
7481,27,1,1
38283,70,7,1
4259,55,1,1
29412,34,5,1
44836,96,9,0
29240,96,5,1
29521,93,1,1
40231,26,2,0
45089,21,7,0
20437,50,8,1
7720,62,9,1
37617,96,1,0
24149,8,8,0
35035,10,5,0
26056,77,7,1
19376,79,10,1
21442,72,4,1
46473,7,8,0
14005,24,4,1
24390,52,5,1
18036,94,1,0
25393,77,3,1
28130,3,3,1
35426,46,1,1
45312,7,2,1
23885,54,10,1
18612,7,5,1
31437,69,3,1
48567,31,6,1
5630,20,9,1
39416,82,3,0
25277,47,9,1
3712,25,8,1
12815,41,4,0
23294,73,2,1
21757,93,1,1
12326,16,8,1
32032,16,9,0
31983,42,8,1
46654,39,5,0
20642,4,6,1
16680,26,9,1
22545,49,9,1
2127,97,6,1
33341,82,4,0
35037,85,3,1
19170,12,9,1
43186,76,8,0
48508,2,4,1
13037,13,5,1
29794,12,10,0
5480,52,2,1
3612,30,6,0
34475,86,9,1
35917,83,2,1
27697,84,6,1
22549,35,5,1
25382,100,7,1
49580,7,2,0
10700,4,1,1
12529,15,10,1
48740,62,8,1
7092,89,2,0
7475,58,5,1
3313,6,6,1
17399,99,5,1
48556,57,10,1
5470,77,6,1
15738,94,9,1
11191,83,3,1
44083,54,4,1
14906,40,8,1
2891,49,3,1
4063,89,7,1
12538,64,10,1
17975,27,3,1
49418,35,9,1
27060,90,10,1
15259,4,7,0
22936,83,7,1
49526,53,8,1
14336,84,8,1
44063,61,1,1
22932,69,5,0
18395,51,7,1
6920,37,4,1
15422,78,10,0
26742,14,1,1
3434,15,1,1
39608,85,6,1
45374,99,6,0
49396,79,5,1
36086,39,8,0
46970,1,6,1
2921,59,3,0
18238,88,1,1
1895,25,9,1
39445,31,4,0
21867,27,1,1
26808,13,1,0
23361,53,2,1
1352,61,10,0
10659,57,8,1
3353,58,8,1
36067,42,1,0
31052,24,7,1
25030,90,1,1
17876,57,8,0
8107,5,4,0
38947,23,1,1
22944,87,1,1
31216,5,5,1
37230,86,7,1
15911,83,10,1
35749,53,4,1
26713,46,3,1
27043,69,9,1
25514,19,4,0
19245,14,7,1
36042,55,4,1
10149,23,7,1
25966,25,5,0
20983,15,8,1
26056,85,9,1
10184,61,10,0
2278,51,6,1
13941,41,2,1
16549,46,3,0
33192,88,8,1
31062,28,2,1
34460,75,7,0
19360,92,8,1
25051,84,10,0
6047,84,9,0
1100,21,5,1
6401,13,5,1
33223,95,8,1
35299,17,7,0
26260,17,1,1
22650,7,4,1
35815,17,2,1
8214,49,4,1
42681,22,1,0
23624,19,4,0
12443,83,3,0
32211,79,5,1
42808,81,10,0
35406,63,9,1
30238,64,1,1
11995,83,8,0
36242,38,4,0
7718,51,7,0
24749,30,8,1
32602,31,8,0
27814,6,9,1
10108,93,6,1
12528,53,1,1
30144,31,10,0
43109,71,1,0
6326,86,9,1
45809,93,6,0
32565,69,3,1
39736,17,5,1
38850,62,2,1
42104,57,5,0
39452,80,7,1
770,52,9,0
8778,84,3,1
49125,86,3,0
21958,38,5,0
18474,53,10,1
40154,45,9,0
23322,69,2,1
41076,81,7,1
49086,93,4,1
43999,5,8,1
47528,83,4,1
11849,19,3,1
13607,3,9,0
8097,98,3,1
48909,85,2,1
22617,44,7,1
36856,5,6,1
49179,14,2,1
17522,61,1,1
37154,96,5,0
38536,66,3,0
46650,64,9,1
18824,35,3,0
29694,19,3,1
5576,89,7,1
45281,87,5,0
14803,38,7,1
7161,21,6,1
15649,80,6,0
30009,61,1,1
23400,43,3,0
5633,19,10,0
14172,68,9,1
35910,70,7,0
7399,15,6,1
37589,8,8,1
48887,87,3,1
28078,13,6,1
33359,34,9,1
15209,12,7,1
14709,27,8,0
47890,84,6,1
44325,81,1,1
35355,4,4,0
9193,40,5,1
37644,12,9,1
28627,10,5,0
26220,79,5,1
11522,7,3,0
45231,3,1,1
20737,70,4,1
33799,62,7,0
36602,6,7,1
13072,54,3,1
34615,55,6,1
29945,47,3,1
33102,66,9,1
48712,71,3,1
28533,63,3,1
26401,33,1,1
41968,30,3,1
41275,54,4,1
11157,81,9,0
39321,64,2,1
22836,85,9,0
24352,79,2,1
36241,80,4,1
13701,93,7,1
13148,57,10,0
14050,80,7,0
28981,40,4,1
47020,69,2,1
11013,90,3,1
32407,28,8,0
12172,42,10,0
15366,51,8,1
49481,67,8,1
8497,7,10,1
16395,47,3,1
13452,72,7,1
42333,35,3,1
17059,24,10,0
28110,36,6,0
1719,82,5,1
38316,4,6,1
31289,1,2,1
35749,32,8,1
38892,66,9,1
35644,8,6,0
17036,57,8,1
1921,36,5,0
25140,90,3,1
48444,4,9,0
33000,9,2,0
33865,100,6,0
47154,12,6,0
19088,29,9,1
2557,33,9,0
22652,11,6,0
48982,94,5,1
13006,42,10,1
39078,94,2,1
23931,72,1,1
17435,72,5,1
36094,47,8,0
22976,81,9,0
12792,7,4,0
16789,54,9,0
35957,6,5,0
10364,52,3,1
38644,31,2,1
11546,75,1,0
33038,96,1,0
33529,88,5,0
47366,88,5,0
41700,38,4,0
15764,6,6,1
35300,31,2,1
3536,83,9,1
9421,86,10,0
10646,14,3,1
20203,32,5,1
1776,33,6,0
16889,30,7,1
37373,38,8,0
44702,73,9,1
31693,82,2,0
32645,43,3,1
14730,86,5,1
15836,63,2,1
36160,89,2,1
13151,75,9,1
21667,83,3,1
28868,31,10,1
44748,79,3,1
3773,65,1,0
15241,24,1,1
37181,48,5,0
22535,34,5,1
26362,87,7,0
31295,9,7,0
40764,83,7,1
25556,16,7,1
2714,96,6,1
13444,75,4,0
45241,51,5,0
35140,72,10,0
38140,40,4,0
18114,54,9,1
1842,78,8,0
34302,18,3,0
42235,77,1,1
31238,84,6,0
31684,3,4,0
4987,20,7,0
5163,50,5,1
13128,37,9,1
10444,96,10,0
6070,34,7,1
16840,83,9,0
43988,44,2,1
26724,63,3,1
14701,71,6,1
25311,52,7,1
38372,52,7,1
49355,12,1,0
47195,42,5,1
21491,45,7,1
25256,86,9,0
7809,55,9,1
9546,43,10,1
18569,25,7,1
19266,63,6,0
3656,53,5,1
46678,60,9,1
30140,53,3,1
22537,30,3,0
46874,13,1,1
10547,46,3,0
29010,82,2,1
22535,53,6,0
13395,45,3,1
29700,68,3,1
31592,34,5,0
40743,31,8,0
8721,45,2,0
12251,17,9,0
38167,78,4,0
5706,12,6,0
45286,59,1,1
29710,39,1,1
35811,75,6,0
14545,43,6,1
9944,95,3,1
21631,34,3,1
27338,59,10,1
23337,10,10,0
40849,22,3,1
44508,49,10,1
168,16,5,1
39551,37,10,0
26618,84,10,0
23222,57,8,1
42856,13,10,1
41985,99,5,1
8530,39,9,0
48375,100,7,1
23454,45,5,1
21307,19,3,0
43475,98,4,1
11808,72,9,0
23029,88,7,1
23998,40,7,1
33698,48,8,0
3292,23,3,0
20954,45,2,1
2080,57,7,0
40351,20,5,1
36322,28,10,1
19799,91,6,1
35902,35,5,1
13605,59,8,1
3600,76,5,0
15212,96,1,1
10286,74,2,0
37083,86,7,1
43514,78,9,1
9957,25,6,1
41580,46,10,0
2245,54,5,0
42359,87,4,1
33003,82,4,1
48903,35,7,1
42383,90,5,0
46567,84,7,0
9383,19,3,0
21831,95,6,0
22969,82,5,1
28176,83,3,1
26054,77,9,0
8427,67,2,0
8524,72,9,1
41450,69,5,0
32504,26,4,1
38080,62,3,1
8109,86,4,1
5229,100,10,1
33603,17,6,1
17009,9,1,1
37390,98,6,1
38201,73,8,0
20843,20,9,1
838,27,7,0
10126,42,9,1
26106,48,8,0
25903,95,2,0
27835,76,10,1
23688,13,5,1
49121,46,4,1
47885,93,5,1
15519,98,8,1
37761,2,3,1
34123,98,7,0
16415,30,1,0
12982,48,4,1
14517,98,6,0
34090,61,7,0
33060,39,5,0
6122,100,2,1
31696,72,10,1
20456,25,4,0
34531,94,5,1
4163,45,10,1
29959,79,4,1
25357,49,3,1
41068,56,10,1
36815,18,4,0
5400,73,8,0
38333,33,9,1
10358,31,3,1
17240,78,4,0
30068,12,3,1
27591,57,8,0
46676,60,5,1
14347,64,7,1
49938,29,8,1
43923,78,1,0
21654,98,2,0
40880,20,7,1
49877,15,9,0
26767,23,7,1
28340,73,3,1
47892,53,10,1
46210,98,3,1
7018,53,6,0
4978,22,8,1
24026,36,7,1
48903,48,5,1
8722,46,9,0
14284,60,5,1
35807,2,10,0
10786,40,2,0
39310,100,3,1
46481,42,3,0
39659,29,6,1
38130,60,10,1
46447,23,5,1
42476,27,8,1
17396,70,9,0
45462,3,1,1
23755,10,9,1
6561,43,5,1
30295,97,4,1
5381,75,8,0
7732,68,2,1
44603,11,3,1
43031,92,7,0
34053,57,10,0
24600,48,5,1
29213,20,5,1
24299,51,1,1
26115,72,5,1
10584,40,7,0
8113,10,3,1
23946,62,7,0
23958,60,9,1
5072,61,10,0
17006,15,4,0
4990,28,4,1
29379,28,6,0
49542,33,2,1
32612,66,2,0
41056,6,4,0
23922,60,10,0
5644,12,9,1
34982,56,2,1
6343,35,4,0
14572,82,9,1
15860,69,10,0
23182,89,9,0
19247,63,1,1
59,19,10,0
8722,2,2,0
24135,11,6,1
8964,51,8,1
38840,26,4,1
6962,15,10,0
42322,89,7,1
24902,94,8,1
38482,12,10,1
24281,88,5,1
35727,89,9,1
34827,74,6,1
20887,36,3,1
39436,30,6,0
4384,21,5,0
41198,46,10,0
12453,36,4,1
25294,14,6,1
22836,99,9,1
23261,23,4,0
5467,77,8,1
18023,88,7,0
6575,70,8,1
40126,53,4,1
37563,87,9,1
49710,1,8,1
1424,79,9,1
10562,28,7,1
31756,5,7,1
35394,18,10,0
23429,71,3,0
25508,4,3,1
10406,66,9,0
48420,13,2,0
7062,44,5,1
28030,15,3,0
26942,67,5,0
23389,71,1,1
44181,11,10,1
25879,10,2,0
7440,53,3,0
32590,69,5,0
20654,80,10,1
12254,26,9,1
27058,7,1,1
4695,63,2,1
8746,49,7,1
3617,17,10,1
16590,43,8,1
14261,35,6,1
48021,70,6,0
38023,7,7,0
34800,2,7,0
38769,9,10,1
32185,2,10,1
35824,99,8,0
41486,41,4,0
49007,8,10,0
1820,96,7,0
37235,5,10,1
19497,30,9,1
24544,65,2,1
13215,64,1,1
1026,39,4,1
31427,89,8,0
39352,70,8,1
33088,49,6,1
30836,62,2,1
15112,97,4,0
35691,76,1,1
11999,14,5,1
49721,20,10,0
31089,66,6,1
15410,43,1,0
26805,81,9,0
21003,16,5,1
43494,52,4,1
42904,4,2,1
44877,7,2,1
20784,42,6,1
11338,12,4,1
6952,11,8,1
11191,86,8,0
41434,41,7,1
23322,48,3,1
27087,27,7,1
19544,99,8,1
36559,21,7,1
30899,75,2,0
27382,42,2,0
38497,74,3,1
10695,48,10,0
16934,17,2,1
10515,52,6,1
48659,12,1,1
8673,47,10,0
24979,82,7,0
42061,100,1,0
43433,60,5,0
47251,53,4,1
43045,34,1,1
29820,15,2,1
44585,1,8,1
16130,47,5,0
15327,26,4,1
2485,19,2,1
42533,61,10,1
3323,47,7,1
9801,63,8,0
23761,77,10,0
18562,13,5,0
21246,51,8,0
26478,64,7,1
33754,93,9,0
20796,87,5,1
21061,100,1,1
22726,80,3,1
1297,19,7,0
21621,99,3,0
37363,14,9,1
29396,66,8,0
2366,22,2,1
14304,54,4,1
45194,63,1,1
15147,1,10,0
16340,93,6,1
21185,4,7,0
48769,31,6,1
12935,2,2,1
31576,92,10,1
20840,80,10,0
24723,60,7,0
33743,88,6,0
13326,76,6,1
41433,68,5,1
14641,31,2,0
28845,8,1,1
15673,37,6,1
27673,84,9,1
11813,24,7,0
3848,89,3,1
3101,97,3,1
8667,100,4,1
31687,36,9,1
15306,52,4,1
27444,57,6,1
11181,93,9,1
9129,7,6,1
23162,86,5,0
31696,6,10,1
46286,45,1,1
21670,99,6,0
15099,11,8,0
789,27,9,0
13061,25,3,0
34442,88,4,1
26100,19,1,1
17517,35,1,1
48930,89,10,1
21871,57,9,0
19083,94,7,0
23950,2,2,1
43869,9,3,0
39350,3,1,0
889,100,10,1
46472,1,5,1
29810,72,6,1
13421,30,6,1
27456,10,1,0
12363,70,3,1
42380,33,2,1
29121,56,1,1
6509,34,8,1
729,50,7,0
8070,11,6,0
3405,37,2,1
5338,95,6,1
48684,88,7,1
21036,9,10,1
14580,95,3,1
49243,66,5,1
49298,73,5,0
38586,7,2,1
15516,79,8,0
33107,48,10,1
44700,50,6,0
28611,60,7,0
16535,76,3,0
6097,86,2,0
44283,8,10,1
36197,50,5,0
23029,94,7,1
39129,66,2,0
14501,47,7,0
37436,4,7,1
10884,32,8,1
8044,11,10,0
22842,76,5,1
26376,56,2,0
16597,78,2,0
32471,6,3,0
17197,5,2,0
29823,27,8,1
6713,47,6,0
9259,56,4,0
3937,5,3,1
20898,97,6,1
925,26,8,0
25426,1,6,1
17603,99,7,1
46595,43,3,1
8735,78,10,1
24946,36,9,0
20020,47,9,1
13523,48,10,1
33992,90,7,0
19098,47,5,0
16910,79,4,1
2009,64,10,1
31142,40,8,1
20549,15,4,1
11855,76,6,1
29812,93,9,0
12225,83,10,1
15789,44,3,0
293,38,10,1
1655,85,10,1
42376,27,10,0
985,95,4,0
15446,6,6,1
38714,86,1,1
30932,18,9,1
40402,64,9,0
46852,93,4,1
11621,97,1,0
12577,36,2,0
2419,70,10,1
14077,68,7,0
46493,35,2,0
30750,86,2,1
9028,49,9,0
42142,11,5,1
2852,66,6,1
45764,20,4,0
24292,4,3,1
23013,22,3,0
47252,19,4,1
20843,51,7,1
30280,22,10,0
26781,10,1,0
35803,12,2,0
42961,76,5,0
7971,77,8,1
36574,68,8,1
27524,23,2,1
25968,66,10,0
49190,58,3,1
49221,94,1,0
37787,81,4,0
11584,16,4,0
24206,1,1,1
1605,4,5,1
41497,74,6,0
33081,62,3,0
6215,12,2,0
44853,51,6,0
33805,90,6,1
40399,13,7,1
34636,9,7,1
15943,48,1,1
33699,44,1,1
49383,99,5,0
8954,20,8,1
7662,71,7,1
18538,20,1,1
45608,93,10,0
18766,78,1,1
48843,12,8,0
39794,71,7,1
1148,66,2,0
49771,83,8,0
13887,35,2,1
11974,2,4,0
11393,55,5,0
32464,73,4,1
1690,89,1,0
17573,15,7,1
9093,35,7,1
3322,50,5,0
19645,51,7,0
737,24,4,0
49864,99,3,0
22545,89,3,1
6250,25,4,0
29020,58,4,1
7735,96,5,1
23173,63,4,1
43643,98,6,1
47925,49,3,1
24904,79,3,1
3079,32,9,0
5734,55,10,1
37169,90,3,1
26980,85,4,0
650,9,2,1
49475,31,7,0
33704,52,10,0
39634,36,10,1
7875,20,4,0
39645,79,5,1
46230,10,4,1
28435,87,2,1
919,88,10,0
6324,44,4,1
13908,60,1,0
49161,21,9,1
12079,15,8,0
9317,17,4,1
23738,24,2,1
42445,81,9,1
24746,16,2,1
43122,17,2,0
912,64,4,1
1055,6,8,0
25424,53,4,1
13099,58,9,0
9807,12,2,0
20109,74,9,0
14036,48,7,0
12002,86,7,1
5350,84,7,1
49796,67,6,1
48282,92,5,1
40256,61,8,0
27961,45,2,0
31897,66,4,1
10197,88,3,0
32158,55,5,1
37537,10,4,1
14741,94,6,0
8128,30,9,1
48870,37,9,1
25943,36,5,1
46545,39,9,1
25318,82,10,1
18869,21,6,1
34557,30,2,1
13084,95,2,1
3936,64,3,1
33840,7,3,1
34075,63,10,1
20588,88,5,1
49633,20,6,0
8677,34,3,1
13449,31,8,0
13138,55,3,0
32076,14,2,0
42941,27,9,1
21568,36,3,1
4406,87,5,1
35528,23,5,0
23496,66,7,1
25379,23,10,1
35195,21,2,0
44924,53,9,0
42812,57,6,0
13973,96,2,0
7907,77,7,1
13411,40,9,1
10752,24,3,1
46372,55,5,1
31535,35,9,1
17227,63,1,0
28894,78,8,1
5954,41,4,1
24579,28,2,1
35559,6,10,1
19131,73,3,0
3693,13,10,1
20101,74,1,1
11295,22,1,1
16083,11,3,0
36945,50,10,1
39069,17,5,0
46946,23,5,1
41156,75,6,1
4448,64,7,0
43936,93,10,0
49565,38,9,0
354,4,2,1
36299,45,5,1
15806,25,10,1
37961,61,2,0
18051,79,10,0
42416,86,4,1
21220,62,3,1
16467,79,6,0
47005,62,5,1
1920,82,8,0
29798,78,4,1
2615,85,2,0
38389,19,5,1
15347,57,7,1
33827,42,1,0
29670,62,5,1
33507,62,6,1
10042,39,2,0
8205,92,1,1
32867,42,10,1
5979,63,7,1
36442,62,3,0
29327,50,9,0
13070,21,6,0
21535,60,3,1
32957,59,3,1
6048,27,8,0
11404,85,3,0
44937,38,4,0
12734,51,2,1
19386,43,7,0
10819,91,2,1
27324,70,2,0
14265,58,8,0
25826,14,9,1
20738,58,5,1
18875,43,10,1
25210,54,5,0
31846,40,9,1
3747,75,6,0
39759,15,5,1
33212,20,3,0
23890,93,4,0
9411,41,10,1
45285,76,7,1
4801,52,10,1
40671,77,7,0
4034,12,8,1
30907,75,5,1
35308,6,2,1
16648,41,3,1
9802,59,2,1
7060,53,9,1
38542,51,8,1
3308,97,10,0
46034,84,6,0
21160,95,7,0
23757,7,4,1
40110,91,6,1
17254,87,5,1
13543,30,5,1
32437,11,6,0
40733,44,8,1
11126,47,1,0
45196,40,1,1
43219,94,3,1
28176,74,8,1
30012,69,4,0
19265,69,4,1
35719,56,8,0
22623,96,1,0
8544,47,9,1
38249,54,8,0
45887,90,9,1
7890,83,5,1
34485,22,8,0
3377,23,7,1
22311,13,5,1
4648,68,5,0
6733,53,4,0
6404,76,8,1
3685,11,10,1
6233,4,2,1
26799,90,7,0
25249,88,7,0
5899,94,1,0
29817,55,3,1
20063,35,8,0
3057,66,6,0
44999,82,2,1
17305,59,3,1
38983,79,6,1
38649,49,4,0
38250,75,9,1
16777,32,6,0
39671,45,5,1
2467,8,2,1
1162,41,7,1
45442,15,3,1
36892,30,1,1
23603,22,10,0
3807,73,6,1
27148,77,9,1
22015,95,8,1
43307,36,9,1
18801,98,6,0
35121,12,5,0
24051,7,8,1
31159,42,7,0
5330,6,5,1
17790,92,6,0
10214,45,2,1
31619,14,8,1
26652,64,3,1
11676,16,10,0
7187,13,6,1
43872,57,10,0
388,13,4,1
1622,67,1,0
5659,16,4,0
22113,17,7,1
20921,48,7,0
38037,51,7,1
7491,50,9,1
39028,95,2,0
7981,78,5,1
17981,44,10,1
9400,21,6,0
28080,13,7,1
12086,96,1,0
4466,25,9,1
31968,27,10,1
708,13,10,0
35170,35,1,0
16069,34,8,1
34489,83,1,0
21447,6,7,0
11244,67,1,1
13281,47,1,1
48951,30,1,0
31461,71,10,1
3577,85,5,1
44981,4,2,0
13757,31,6,1
3531,38,3,0
31560,69,4,1
9518,9,6,1
7568,79,6,0
9857,70,7,1
48234,97,1,0
48228,47,1,1
2137,13,2,1
31811,68,10,0
8997,77,3,0
8191,32,9,1
39712,1,4,0
7396,47,1,0
9463,10,3,0
33587,22,1,1
48922,2,5,0
19719,72,3,1
4833,38,8,1
7420,4,8,1
30038,67,6,1
16196,71,1,1
36693,83,7,1
17184,11,5,0
24256,5,7,1
20772,48,9,0
20874,49,1,1
38544,83,10,1
9008,3,7,0
25911,85,10,1
25783,34,9,0
4116,7,7,1
911,96,1,0
49488,35,5,0
18461,29,7,0
10607,31,7,1
45594,91,5,1
33061,84,8,1
18148,59,10,1
2926,55,9,1
31762,84,2,1
30312,18,8,1
46871,70,1,0
26437,67,8,0
41438,28,7,1
18047,1,7,1
22519,22,6,1
4182,27,7,0
48893,40,2,1
2412,37,1,1
4224,58,2,0
31259,63,2,0
3998,2,10,0
28681,70,10,0
15094,6,7,0
44381,22,5,1
11541,39,1,1
16226,83,1,1
46053,14,5,1
37869,28,7,0
33049,56,5,0
34237,2,1,0
39104,26,10,1
20562,39,9,1
23215,39,7,0
39784,75,1,1
37257,75,9,0
27825,50,8,1
26053,56,2,1
33905,38,7,1
20054,15,4,0
26480,17,7,1
17868,20,3,0
1120,90,6,1
41401,60,10,1
19906,38,3,0
39941,9,7,1
26010,66,2,1
19372,3,10,0
3582,70,4,0
20510,66,6,1
32600,30,8,1
9457,75,1,0
35197,9,3,1
47568,74,5,1
47383,11,9,1
8916,57,3,1
1662,7,9,0
38526,68,1,1
12810,60,3,1
38298,21,2,1
431,3,3,1
36852,85,1,1
17598,25,5,0
31149,77,3,1
36632,11,5,1
44765,99,10,1
19353,89,7,1
41712,32,10,1
17515,77,5,0
11156,66,3,1
25443,4,2,0
31529,83,9,0
20128,3,6,0
7248,68,3,0
47214,3,7,0
17914,39,7,1
31448,53,9,1
8101,94,2,1
29954,39,2,0
14433,83,5,1
49854,78,1,1
43917,28,9,1
16478,12,1,1
31087,65,8,0
1726,60,8,0
1945,73,7,1
35454,77,5,1
208,32,4,1
24201,73,10,1
49205,36,1,1
45410,71,3,1
29310,91,5,1
3199,43,6,1
23136,66,8,0
5244,52,5,1
13490,27,3,1
4360,75,7,0
27047,62,1,1
29101,43,3,0
24236,19,2,0
21372,17,5,1
33173,63,2,0
40695,19,1,0
26661,64,1,1
36870,17,6,1
31126,3,1,0
34405,54,1,0
35067,97,1,1
16582,73,7,1
26253,77,2,1
48136,75,9,1
37529,27,1,0
1864,93,6,1
18100,6,6,0
13745,78,4,1
18146,67,3,1
10937,90,2,1
34687,22,1,0
36281,37,3,0
31018,82,4,0
49164,75,8,1
27192,80,1,0
6689,23,10,1
30293,41,8,0
23162,4,5,0
21067,10,1,0
40057,96,7,1
8248,99,2,0
6920,13,8,1
47611,50,8,0
4787,1,7,1
34822,46,7,0
2954,41,3,1
39973,25,2,0
2959,19,3,0
39382,92,6,1
37371,43,6,1
15262,70,10,1
48498,33,4,0
13883,40,10,1
19222,24,10,1
27163,79,3,0
11747,39,9,0
4641,85,6,1
35200,55,2,0
49266,54,2,0
36191,47,8,1
33136,62,8,1
26708,63,2,0
17150,43,5,1
43738,7,4,1
41546,21,10,0
17596,39,8,1
35267,52,9,1
15698,67,3,0
632,71,5,1
25855,96,1,1
10710,64,5,1
22572,90,1,1
20134,31,1,0
40684,39,8,1
25827,58,2,1
17608,16,8,0
29776,58,10,1
4306,5,4,1
3226,43,4,0
13598,56,8,0
47796,69,10,1
43208,85,1,0
24006,88,1,1
28540,59,4,1
47116,51,4,0
39623,61,8,0
34803,27,3,0
16593,33,6,1
30823,67,8,0
16477,57,9,0
22216,48,4,1
855,21,1,1
6690,22,7,1
5093,40,5,1
25666,19,1,1
40376,79,10,0
663,55,8,1
47375,60,8,0
43681,81,5,0
12324,100,3,1
35753,20,10,1
42036,86,7,1
14901,15,2,1
31349,63,1,0
47776,10,8,0
25793,65,5,1
25375,38,7,0
26165,73,3,1
2024,55,3,1
25863,52,4,1
2394,87,4,0
49519,14,1,1
21293,94,1,0
13587,20,8,1
22659,21,7,0
21551,84,5,0
27067,29,8,1
14279,81,8,0
24910,92,6,0
41004,25,5,1
11106,42,7,0
49590,68,6,1
