order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
1074,1760,8,4,11,7
1075,9182,22,5,11,1
1076,2483,26,5,14,7
1077,8059,13,0,22,2
1078,952,46,3,12,3
1079,8915,17,4,19,2
1080,2080,44,2,17,30
1081,2718,36,5,22,1
1082,4525,41,0,18,2
1083,9693,47,3,15,1
1084,8478,15,1,22,7
1085,7312,18,5,6,3
1086,7187,27,0,21,3
1087,2066,6,1,20,30
1088,769,34,0,19,7
1089,5491,41,4,16,2
1090,6646,5,3,8,14
1091,5084,12,2,18,14
1092,5233,29,1,14,7
1093,5798,37,6,13,2
1094,9139,12,1,10,14
1095,4927,25,6,7,3
1096,6017,47,0,12,14
1097,3336,34,1,16,1
1098,8039,11,6,16,3
1099,4874,23,0,22,2
1100,1482,24,0,10,2
1101,6306,49,1,11,1
1102,3452,18,1,21,2
1103,55,10,6,13,1
1104,7644,5,4,11,2
1105,3463,31,4,16,14
1106,833,25,5,10,3
1107,5955,17,4,13,3
1108,8520,28,3,12,3
1109,7222,1,2,13,30
1110,3311,45,4,12,1
1111,3301,2,4,10,2
1112,6723,49,0,11,14
1113,7219,47,2,19,14
1114,7777,40,1,15,1
1115,3676,2,3,20,2
1116,3055,27,1,12,1
1117,7971,8,0,13,30
1118,2144,27,3,16,3
1119,5208,37,4,8,3
1120,9504,17,6,16,14
1121,2539,4,2,20,30
1122,4548,44,2,16,14
1123,5620,50,4,20,1
1124,8357,38,1,8,2
1125,6613,31,1,15,1
1126,5006,5,4,19,30
1127,823,25,4,10,2
1128,944,28,2,19,14
1129,6151,19,1,17,1
1130,4426,37,5,15,1
1131,8967,42,3,11,14
1132,2199,23,3,17,3
1133,4243,36,0,9,3
1134,3696,45,0,13,1
1135,3453,13,0,6,7
1136,9107,17,6,21,1
1137,1309,50,1,7,2
1138,4178,30,3,14,2
1139,8706,23,1,11,1
1140,6853,49,4,12,1
1141,6036,3,2,7,7
1142,3595,13,5,7,14
1143,4842,32,0,18,7
1144,1410,45,4,13,7
1145,4567,35,4,11,14
1146,4492,2,5,16,2
1147,1556,47,2,18,14
1148,805,3,3,19,14
1149,1280,48,3,15,7
1150,7084,29,6,18,14
1151,5987,10,4,6,7
1152,5620,20,2,8,1
1153,1388,34,3,19,30
1154,2680,15,6,12,1
1155,2107,40,0,7,30
1156,8174,45,1,12,7
1157,4224,1,2,12,1
1158,4832,26,5,10,2
1159,2769,32,6,20,7
1160,3187,2,4,13,14
1161,2574,32,1,13,7
1162,2600,41,3,6,1
1163,4034,29,3,11,30
1164,8429,20,5,12,3
1165,1305,23,2,17,7
1166,7369,12,1,9,30
1167,5878,44,3,22,7
1168,1302,10,2,19,7
1169,2542,19,1,6,2
1170,2052,10,6,20,30
1171,6810,19,6,9,3
1172,8634,26,4,19,14
1173,8997,24,4,12,7
1174,75,9,6,15,14
1175,6982,29,3,16,3
1176,5476,29,6,21,14
1177,8233,37,2,7,30
1178,7185,28,0,9,3
1179,5797,3,3,10,14
1180,7142,23,0,14,30
1181,1623,4,1,21,30
1182,8042,14,2,19,2
1183,342,38,5,11,7
1184,2075,13,3,22,14
1185,7993,28,4,12,2
1186,646,39,6,21,2
1187,4264,44,1,16,2
1188,8802,20,5,22,1
1189,6137,28,6,17,3
1190,8647,32,1,19,2
1191,9901,14,1,17,30
1192,2970,13,0,20,1
1193,3029,11,0,20,14
1194,7644,38,5,11,14
1195,2682,39,1,13,2
1196,3630,42,6,7,1
1197,4226,15,3,8,3
1198,3068,9,0,18,14
1199,5942,3,2,11,14
1200,1387,5,6,11,7
1201,2867,28,4,7,3
1202,4789,42,3,15,14
1203,5491,15,5,10,2
1204,4125,3,5,12,3
1205,8341,50,6,17,14
1206,3851,35,2,11,3
1207,5416,7,5,15,2
1208,7680,30,6,20,2
1209,6820,24,5,17,7
1210,9329,31,0,7,3
1211,8379,14,4,11,14
1212,9443,16,1,17,3
1213,1334,4,6,21,1
1214,4151,3,4,18,30
1215,6767,35,1,22,14
1216,2712,9,5,11,14
1217,4854,4,2,15,7
1218,6213,19,2,7,30
1219,7480,24,3,19,1
1220,5409,11,2,6,2
1221,9978,15,0,7,1
1222,7716,36,0,12,14
1223,8943,31,4,15,1
1224,1763,8,5,21,14
1225,7102,2,1,21,14
1226,7675,50,5,17,2
1227,6123,3,4,20,3
1228,482,3,3,9,7
1229,154,21,5,13,7
1230,7618,12,3,15,7
1231,1525,14,5,11,1
1232,2121,23,0,7,14
1233,2344,13,3,21,7
1234,5137,16,5,17,3
1235,5761,17,0,18,14
1236,1241,18,1,13,3
1237,61,13,6,14,3
1238,9131,26,4,14,14
1239,1640,45,5,14,1
1240,6186,40,3,12,2
1241,7971,39,1,10,2
1242,1253,31,3,19,3
1243,4204,40,2,18,3
1244,8364,17,6,19,30
1245,9651,32,3,20,3
1246,3550,1,1,11,2
1247,4198,35,3,20,3
1248,7010,36,2,11,14
1249,6668,19,6,17,1
1250,2323,28,6,22,30
1251,9829,2,3,7,14
1252,4091,29,6,9,1
1253,6961,43,1,13,1
1254,3005,29,6,19,3
1255,5137,43,6,14,2
1256,330,19,0,22,1
1257,3641,28,6,21,30
1258,7983,34,1,21,3
1259,4108,31,0,17,14
1260,1342,37,6,13,14
1261,8408,19,0,16,14
1262,339,32,4,8,1
1263,5896,29,5,17,7
1264,2709,9,1,18,7
1265,1751,7,6,10,2
1266,5605,12,4,11,2
1267,2422,31,0,17,3
1268,7120,18,3,21,1
1269,8902,28,0,6,2
1270,5320,50,1,17,1
1271,6610,21,1,20,2
1272,5388,9,1,19,30
1273,3994,34,1,10,14
1274,8681,34,6,21,3
1275,8045,47,3,16,14
1276,8239,24,6,17,3
1277,4874,16,4,11,7
1278,4807,28,2,15,2
1279,8593,46,4,21,3
1280,5914,47,0,10,7
1281,7125,35,1,17,2
1282,3158,6,1,6,30
1283,391,38,2,10,1
1284,4431,41,6,17,30
1285,8821,11,6,21,7
1286,7687,4,4,11,3
1287,4233,14,0,10,2
1288,8008,13,1,13,7
1289,1522,15,6,13,14
1290,9019,49,5,12,3
1291,1501,8,2,17,14
1292,6738,43,2,20,14
1293,3295,24,5,22,14
1294,5086,11,0,6,3
1295,2420,48,2,8,3
1296,9127,35,5,6,7
1297,3043,25,2,19,30
1298,4498,23,4,18,3
1299,1467,47,1,9,1
1300,3562,45,4,6,2
1301,615,7,2,15,3
1302,5393,5,3,12,1
1303,7694,32,0,11,1
1304,9375,28,6,18,30
1305,3224,44,2,7,1
1306,7139,3,2,16,14
1307,2668,30,5,12,7
1308,7981,44,4,22,2
1309,131,5,0,20,3
1310,2984,33,5,16,14
1311,4279,20,1,7,2
1312,7127,30,0,16,7
1313,8231,44,2,19,30
1314,7695,22,4,14,3
1315,6641,22,6,18,2
1316,5469,38,3,14,7
1317,921,29,2,20,3
1318,7565,21,0,7,1
1319,8685,18,5,15,2
1320,9324,48,5,9,1
1321,8503,11,6,11,7
1322,8931,10,0,18,7
1323,3242,35,3,9,30
1324,546,26,0,7,30
1325,4347,50,5,18,30
1326,9997,44,0,15,3
1327,3811,46,5,12,30
1328,7207,4,6,10,2
1329,9006,10,4,9,30
1330,2033,39,0,12,2
1331,8437,16,1,15,14
1332,272,41,3,16,14
1333,3512,30,2,17,3
1334,1772,3,6,9,2
1335,9455,34,3,6,2
1336,4362,25,5,8,3
1337,7070,38,2,13,2
1338,921,42,4,9,30
1339,8191,36,0,17,14
1340,3431,4,5,22,2
1341,4436,42,2,10,1
1342,3761,10,2,22,2
1343,2051,13,4,7,7
1344,1166,6,5,21,7
1345,8568,7,3,17,7
1346,2034,28,5,14,1
1347,6468,37,3,8,2
1348,146,15,3,18,3
1349,4389,30,0,7,14
1350,7833,40,4,18,30
1351,8624,10,2,21,2
1352,8897,12,3,8,3
1353,8174,17,3,9,2
1354,2633,48,3,11,7
1355,4495,30,1,21,7
1356,8057,1,0,8,2
1357,7512,36,3,15,7
1358,9156,40,5,10,3
1359,1829,24,1,10,2
1360,9131,38,6,17,2
1361,4806,21,4,7,2
1362,807,42,2,12,30
1363,9656,32,3,14,14
1364,7487,18,0,15,14
1365,8203,13,3,10,3
1366,1869,37,0,20,2
1367,7879,44,1,8,30
1368,5691,21,0,11,3
1369,7828,18,5,11,30
1370,5430,40,4,10,30
1371,9077,46,0,18,30
1372,3565,47,5,8,14
1373,1390,26,2,10,1
1374,7275,5,1,8,3
1375,825,5,0,7,14
1376,2266,31,3,20,2
1377,937,28,6,17,30
1378,6403,49,4,6,14
1379,3846,13,6,15,1
1380,1797,49,2,7,2
1381,8246,11,0,13,14
1382,7215,1,0,10,3
1383,727,24,2,7,1
1384,2737,13,2,18,3
1385,1914,18,0,14,2
1386,9789,24,3,11,30
1387,7658,29,3,21,7
1388,2467,28,3,20,2
1389,9042,38,0,20,30
1390,7313,45,1,14,14
1391,8195,22,0,11,1
1392,7907,20,1,21,3
1393,4877,11,3,16,30
1394,7288,20,0,18,30
1395,893,41,5,8,14
1396,4676,13,3,18,1
1397,1934,47,0,21,3
1398,1381,24,3,9,7
1399,1291,43,2,8,2
1400,1641,24,5,21,1
1401,7491,48,0,12,1
1402,9180,17,1,14,14
1403,1219,5,3,18,2
1404,5017,30,5,6,3
1405,6882,14,5,11,2
1406,9548,15,5,13,30
1407,9753,9,4,11,2
1408,9611,14,1,21,1
1409,955,10,4,11,30
1410,9176,22,3,12,7
1411,7292,31,5,12,3
1412,975,13,6,14,7
1413,4134,17,0,20,7
1414,5371,1,0,14,14
1415,3973,14,0,18,30
1416,5296,44,4,15,2
1417,9106,39,5,9,3
1418,8229,35,6,13,14
1419,9904,1,6,6,3
1420,3021,27,3,20,3
1421,8988,45,2,12,7
1422,4037,22,6,11,1
1423,5069,34,0,21,7
1424,5234,9,3,7,2
1425,9517,50,2,10,3
1426,318,36,2,10,2
1427,2397,48,6,20,3
1428,2163,32,3,14,2
1429,2746,38,0,12,2
1430,1592,20,0,10,7
1431,6184,27,1,8,30
1432,3931,3,3,21,3
1433,1313,11,5,18,3
1434,9478,24,2,22,2
1435,4312,29,4,22,1
1436,7315,5,4,17,2
1437,2384,33,5,15,2
1438,3240,8,6,20,1
1439,2140,19,0,20,1
1440,1705,4,1,16,7
1441,6925,41,5,15,2
1442,363,35,6,19,3
1443,2605,30,6,18,30
1444,9909,5,4,21,14
1445,4287,48,0,21,1
1446,3739,40,1,14,30
1447,2470,38,4,18,7
1448,4796,3,2,19,30
1449,6151,16,4,20,2
1450,557,8,4,22,2
1451,9018,45,4,6,7
1452,2809,5,6,21,7
1453,5151,38,4,7,2
1454,7562,35,0,9,2
1455,2720,8,3,10,30
1456,6507,36,2,11,3
1457,3742,25,6,13,1
1458,9767,49,3,13,3
1459,3999,8,0,19,3
1460,2404,21,4,12,14
1461,8781,46,6,8,30
1462,9740,9,1,17,2
1463,295,32,1,18,7
1464,5344,44,3,6,3
1465,9883,13,6,12,2
1466,1137,23,5,11,14
1467,2065,8,1,14,3
1468,7010,35,3,6,1
1469,4544,28,2,13,14
1470,1008,15,1,22,7
1471,5446,29,6,6,1
1472,5353,4,5,17,7
1473,9440,34,4,19,1
1474,1436,37,0,6,7
1475,572,24,2,11,1
1476,2383,21,6,6,7
1477,9438,2,1,22,2
1478,5085,7,6,8,30
1479,278,11,1,10,30
1480,7060,12,6,21,1
1481,1888,4,6,21,1
1482,1266,35,3,11,7
1483,7492,40,2,22,1
1484,1041,26,0,16,2
1485,9110,18,0,15,1
1486,8074,37,3,18,7
1487,9078,16,3,15,14
1488,2753,12,3,16,30
1489,8214,41,1,6,1
1490,4570,40,6,18,7
1491,6354,37,2,9,30
1492,2354,19,0,22,1
1493,7438,15,4,10,14
1494,4800,22,0,11,1
1495,687,20,5,13,1
1496,8477,43,2,22,2
1497,4812,13,3,17,1
1498,8955,23,1,14,1
1499,5347,31,0,11,14
1500,5044,26,4,18,3
1501,2429,45,1,8,1
1502,5127,32,0,22,3
1503,8221,21,6,9,7
1504,9099,17,2,18,30
1505,7814,29,6,15,2
1506,9646,29,0,10,2
1507,3357,48,4,17,7
1508,8708,22,1,11,3
1509,7267,49,0,11,7
1510,6541,19,4,19,2
1511,39,14,6,7,30
1512,3343,39,0,9,2
1513,9079,23,0,7,7
1514,2845,41,6,11,30
1515,1099,2,5,6,7
1516,7028,32,3,15,14
1517,1824,38,6,13,7
1518,3156,33,4,16,30
1519,3094,7,0,18,2
1520,5659,48,5,17,30
1521,3779,34,1,10,14
1522,2897,4,2,20,30
1523,989,23,6,17,30
1524,4117,20,3,19,1
1525,6447,22,5,16,3
1526,4180,46,3,10,14
1527,1683,29,3,7,2
1528,5627,43,2,9,7
1529,7425,41,6,14,30
1530,934,37,4,13,7
1531,3599,3,1,20,14
1532,1981,22,2,19,7
1533,3057,20,1,12,7
1534,8985,25,1,13,1
1535,792,34,3,9,14
1536,5391,42,0,13,2
1537,6636,29,1,14,14
1538,2256,10,1,16,2
1539,3611,39,1,14,30
1540,1608,47,1,22,30
1541,5180,37,3,14,30
1542,6574,40,1,18,2
1543,985,50,0,7,2
1544,5777,20,5,22,2
1545,3677,38,4,17,3
1546,3381,23,4,9,1
1547,8712,11,1,7,1
1548,8783,8,3,15,14
1549,1051,29,0,9,30
1550,3634,36,6,6,1
1551,6343,25,0,22,3
1552,960,39,1,17,1
1553,6060,34,3,14,3
1554,8885,47,6,16,1
1555,5656,32,4,15,2
1556,4474,41,5,15,1
1557,2947,23,2,12,3
1558,7726,21,1,20,3
1559,527,19,1,21,2
1560,3225,25,1,9,2
1561,1876,23,3,17,30
1562,1764,19,6,20,30
1563,8713,5,6,22,14
1564,5798,19,2,11,7
1565,9209,35,3,8,30
1566,7100,12,1,18,7
1567,5110,39,2,7,30
1568,6645,25,0,9,7
1569,117,5,0,11,1
1570,2434,12,5,16,1
1571,5464,27,2,8,2
1572,584,4,1,15,3
1573,8587,19,3,14,3
1574,3789,45,1,7,14
1575,4168,47,2,6,7
1576,8466,24,5,12,30
1577,1390,42,6,15,14
1578,8358,28,1,10,1
1579,9760,33,6,13,2
1580,6155,35,1,12,14
1581,5421,50,0,11,1
1582,8921,16,4,15,30
1583,2044,12,3,11,3
1584,4198,16,5,17,7
1585,3497,11,1,15,1
1586,779,43,0,12,2
1587,214,28,4,12,3
1588,3763,23,0,21,30
1589,9769,46,1,6,3
1590,6732,17,3,8,7
1591,3118,19,4,12,14
1592,5792,11,1,9,2
1593,8784,4,2,10,2
1594,2721,10,5,10,14
1595,8906,19,5,11,3
1596,9128,36,1,13,1
1597,6048,43,0,18,30
1598,8033,39,1,14,14
1599,2,41,2,13,14
1600,6369,22,5,21,2
1601,1950,2,2,19,3
1602,6733,33,1,21,30
1603,7834,40,6,18,7
1604,918,27,2,9,1
1605,3175,19,0,11,2
1606,7015,48,2,20,14
1607,90,46,5,16,7
1608,1710,4,2,22,14
1609,3042,19,6,19,3
1610,106,25,6,6,1
1611,9079,6,3,7,2
1612,8620,47,0,11,1
1613,1896,13,5,10,14
1614,6091,22,2,7,3
1615,8509,4,5,9,1
1616,6083,2,1,18,2
1617,635,3,2,9,30
1618,1926,46,4,16,7
1619,2057,30,4,13,14
1620,6918,4,5,22,7
1621,3145,48,0,12,2
1622,9632,43,4,12,2
1623,553,29,6,9,2
1624,8908,45,4,9,2
1625,5384,33,2,16,30
1626,3912,13,0,10,14
1627,9906,47,3,12,30
1628,3390,39,2,19,14
1629,9300,32,3,7,1
1630,8443,28,1,13,14
1631,2431,37,5,15,1
1632,459,28,6,19,1
1633,208,27,4,20,3
1634,900,25,2,16,30
1635,22,30,0,12,1
1636,8602,6,4,11,1
1637,895,30,1,12,2
1638,515,9,5,9,2
1639,7295,6,4,19,2
1640,4905,29,6,10,14
1641,7868,23,6,16,30
1642,4110,6,4,21,30
1643,7180,22,3,12,1
1644,1561,2,6,21,30
1645,1267,31,1,14,30
1646,3639,6,0,13,30
1647,8942,42,6,19,3
1648,3428,5,4,13,30
1649,4781,20,4,11,2
1650,1928,12,5,16,3
1651,2357,38,6,18,3
1652,4791,38,0,6,30
1653,307,8,0,6,2
1654,7980,49,6,14,14
1655,3666,50,2,10,3
1656,7058,43,2,12,14
1657,662,33,6,20,30
1658,4645,39,4,11,7
1659,8504,40,2,6,14
1660,2921,31,4,11,7
1661,9275,3,0,16,1
1662,8947,19,2,20,2
1663,6237,48,5,15,14
1664,6079,8,1,15,2
1665,353,30,1,13,14
1666,9095,31,0,11,1
1667,7006,29,4,20,1
1668,159,6,1,6,7
1669,957,2,2,9,2
1670,2072,23,3,13,3
1671,8596,44,4,13,30
1672,9580,30,2,10,7
1673,3454,38,4,21,7
1674,6676,46,5,16,1
1675,956,39,5,16,1
1676,6296,9,2,19,3
1677,1713,7,6,16,7
1678,4704,47,0,18,2
1679,6564,44,0,13,7
1680,9466,49,0,19,1
1681,5632,15,0,6,1
1682,9634,15,2,10,14
1683,9990,21,1,9,2
1684,1395,14,2,9,7
1685,9462,11,2,7,7
1686,4733,11,3,13,3
1687,3715,20,3,21,2
1688,530,13,5,19,1
1689,2959,45,6,21,30
1690,7905,30,2,14,2
1691,3592,40,0,13,2
1692,6896,39,6,18,30
1693,9132,20,3,10,3
1694,526,45,3,18,3
1695,6478,43,6,18,14
1696,2,38,6,10,30
1697,375,8,6,19,1
1698,4649,37,2,14,3
1699,2366,42,4,22,1
1700,1526,33,3,10,3
1701,1647,26,0,13,14
1702,14,44,5,8,7
1703,4600,39,6,16,14
1704,2279,8,2,15,30
1705,3156,18,4,11,2
1706,8322,39,1,19,30
1707,3815,14,6,7,3
1708,3217,18,0,10,2
1709,8220,21,0,18,2
1710,2114,23,2,17,14
1711,9445,4,6,13,7
1712,4357,10,1,22,14
1713,5544,43,0,16,3
1714,4556,11,0,20,7
1715,7063,20,6,10,2
1716,3375,19,2,18,2
1717,6431,1,0,22,1
1718,3467,31,5,9,30
1719,3082,2,4,10,30
1720,630,41,1,6,1
1721,270,49,3,17,2
1722,5725,5,3,15,2
1723,5898,34,1,18,7
1724,3433,4,5,21,1
1725,9473,27,4,7,30
1726,6277,39,2,14,14
1727,5896,49,2,10,2
1728,7116,3,3,16,30
1729,6657,26,0,9,14
1730,576,41,1,13,7
1731,7030,1,4,21,3
1732,6100,16,2,22,2
1733,9500,35,1,16,7
1734,3193,19,0,14,2
1735,3179,16,3,14,30
1736,6053,33,0,12,7
1737,2735,31,4,6,3
1738,6117,22,5,8,30
1739,3569,44,5,14,30
1740,9848,20,3,21,2
1741,9772,6,0,19,2
1742,2204,35,6,20,30
1743,1391,39,6,9,3
1744,1743,3,5,20,7
1745,1926,32,6,16,2
1746,620,13,4,22,7
1747,1275,48,5,14,3
1748,957,14,4,18,3
1749,1940,41,4,8,7
1750,3954,8,1,7,7
1751,969,47,4,8,7
1752,9509,19,2,21,3
1753,9236,45,4,19,3
1754,282,14,0,9,7
1755,6263,11,2,8,7
1756,1059,50,3,21,7
1757,4294,35,5,11,2
1758,5179,36,5,21,3
1759,6981,3,2,13,2
1760,9201,25,0,7,30
1761,1230,13,6,6,3
1762,9228,16,5,18,14
1763,4586,28,5,10,2
1764,8468,45,3,6,7
1765,2741,27,0,21,3
1766,2290,10,6,19,14
1767,1240,18,0,20,7
1768,5371,8,1,15,3
1769,126,7,1,21,1
1770,7474,49,0,14,1
1771,9401,22,4,9,14
1772,5343,38,1,16,2
1773,7352,47,6,21,30
1774,6639,9,5,14,14
1775,6571,42,0,17,30
1776,3250,40,2,7,30
1777,9111,39,0,16,7
1778,7596,29,0,13,2
1779,6295,37,3,16,14
1780,6528,50,6,21,14
1781,5758,48,1,14,1
1782,1970,47,3,16,7
1783,892,42,4,18,2
1784,4471,29,0,22,1
1785,7176,28,1,16,1
1786,9557,21,1,16,3
1787,8321,33,6,17,7
1788,9207,26,5,14,1
1789,9992,38,1,12,3
1790,6813,15,0,14,7
1791,7520,2,0,15,7
1792,4613,12,5,15,30
1793,9711,33,2,20,30
1794,1199,15,3,10,2
1795,5239,45,3,17,7
1796,6090,1,6,8,14
1797,6258,33,0,14,7
1798,7706,4,6,6,1
1799,3720,28,6,19,14
1800,303,14,4,8,1
1801,987,49,5,11,1
1802,4441,45,1,21,1
1803,4910,12,0,8,30
1804,3073,6,0,22,30
1805,3125,20,0,10,3
1806,9520,48,1,21,30
1807,8126,21,6,18,2
1808,3292,16,1,16,3
1809,4034,12,5,17,30
1810,5106,20,0,15,1
1811,704,45,2,15,7
1812,8134,33,3,21,7
1813,575,50,5,19,1
1814,5705,2,2,6,30
1815,7849,34,2,12,7
1816,5209,26,0,14,3
1817,6925,33,6,18,7
1818,3829,42,1,14,2
1819,3231,30,3,20,1
1820,489,1,2,22,14
1821,7115,46,4,7,2
1822,9540,8,1,14,7
1823,3174,1,6,18,1
1824,1668,46,5,19,14
1825,9830,10,1,14,2
1826,4115,32,3,20,7
1827,3554,40,3,7,7
1828,7762,2,3,7,30
1829,1001,31,0,10,30
1830,9043,4,1,21,1
1831,1389,12,0,18,7
1832,5451,31,0,15,1
1833,3713,41,6,12,14
1834,1368,23,0,8,3
1835,8190,33,6,20,1
1836,9014,8,1,6,2
1837,455,49,5,15,3
1838,9817,16,4,14,3
1839,2773,15,2,12,2
1840,3727,41,1,10,3
1841,7233,40,6,21,3
1842,4807,26,1,21,2
1843,2191,14,3,12,2
1844,9109,12,2,14,1
1845,2876,27,3,13,1
1846,5593,47,4,16,1
1847,1441,31,5,12,3
1848,8928,4,0,13,1
1849,6060,30,3,17,3
1850,7011,4,4,7,3
1851,7118,31,2,18,3
1852,9154,34,0,6,2
1853,2990,4,4,7,14
1854,9219,20,3,6,14
1855,6229,18,4,14,30
1856,6472,47,4,12,7
1857,2864,8,6,6,3
1858,1178,42,6,11,3
1859,4761,2,0,8,1
1860,12,9,1,17,30
1861,5253,16,4,16,30
1862,4400,22,0,12,30
1863,8235,12,5,19,3
1864,9136,5,5,8,1
1865,5446,39,0,13,1
1866,6571,15,2,10,14
1867,9197,45,2,8,3
1868,8213,8,1,15,1
1869,407,24,3,12,3
1870,9207,19,4,10,1
1871,4432,37,4,19,2
1872,5244,18,0,16,30
1873,6543,21,0,13,7
1874,6937,49,0,8,14
1875,8907,39,5,11,30
1876,4147,14,2,22,2
1877,141,15,5,17,30
1878,4883,49,5,9,30
1879,6013,3,0,16,14
1880,964,45,1,16,30
1881,7152,11,0,21,30
1882,8565,3,3,9,30
1883,3611,30,5,18,30
1884,9885,6,0,9,14
1885,6895,6,6,6,14
1886,7312,31,4,8,14
1887,106,22,4,11,30
1888,5540,21,6,15,14
1889,9874,38,0,16,2
1890,6788,38,4,6,30
1891,2138,6,6,18,14
1892,4446,29,0,8,30
1893,3531,46,5,18,1
1894,1287,11,0,6,30
1895,7053,48,5,14,2
1896,3655,22,2,15,14
1897,7103,39,5,7,30
1898,2360,6,2,20,7
1899,8106,30,4,11,3
1900,8637,43,4,10,2
1901,6442,25,6,10,1
1902,5048,36,1,6,1
1903,8228,1,5,16,7
1904,5204,22,5,18,3
1905,9668,9,1,12,3
1906,1799,45,0,19,14
1907,9601,8,1,20,3
1908,5292,34,3,10,2
1909,5496,16,2,8,3
1910,9901,19,5,16,14
1911,6285,8,6,18,30
1912,7286,12,6,21,1
1913,1301,43,4,12,30
1914,6870,41,6,15,3
1915,9436,31,1,7,14
1916,3098,42,3,9,14
1917,4617,33,1,20,7
1918,10,19,4,6,3
1919,5753,27,1,9,1
1920,9853,24,2,18,14
1921,6296,49,5,13,3
1922,4816,28,6,11,30
1923,1073,4,1,13,30
1924,3226,12,3,6,2
1925,1317,23,5,7,2
1926,5700,20,1,8,1
1927,6808,40,6,7,2
1928,6675,28,6,15,14
1929,3684,48,4,10,7
1930,7228,1,6,19,14
1931,3274,41,6,22,2
1932,7001,11,1,6,7
1933,146,44,3,20,3
1934,5011,31,1,9,14
1935,3041,41,0,15,1
1936,9655,38,4,8,1
1937,9777,9,0,13,7
1938,483,6,5,7,2
1939,3180,6,0,12,7
1940,1250,3,5,15,2
1941,631,32,5,12,30
1942,8854,35,4,19,1
1943,2853,16,6,15,2
1944,988,2,4,19,2
1945,7623,36,3,6,2
1946,7328,41,3,14,7
1947,9739,7,3,11,3
1948,8842,35,0,20,14
1949,9161,30,5,8,14
1950,1101,45,1,9,14
1951,6653,46,2,20,14
1952,8633,29,1,18,2
1953,7422,41,2,15,14
1954,5017,1,2,22,2
1955,770,44,2,6,3
1956,1344,1,2,11,3
1957,4359,41,4,16,7
1958,9770,7,3,7,14
1959,6781,3,4,13,3
1960,6603,36,0,22,14
1961,2350,39,4,9,3
1962,5700,31,3,21,3
1963,1242,25,1,9,1
1964,1126,47,6,6,30
1965,9383,24,3,16,1
1966,6765,1,1,18,3
1967,5102,38,0,17,2
1968,7844,31,6,13,14
1969,73,37,2,20,1
1970,5473,11,5,6,3
1971,5190,49,4,15,1
1972,2473,3,5,7,1
1973,708,12,2,14,3
1974,1805,20,0,15,14
1975,6705,30,0,8,3
1976,3714,10,1,11,30
1977,5052,39,1,6,14
1978,2476,15,5,18,30
1979,3611,21,0,11,30
1980,4256,18,3,14,7
1981,7398,32,2,6,2
1982,1736,19,4,18,7
1983,9778,30,0,10,14
1984,8259,33,4,16,14
1985,7980,22,0,10,30
1986,2429,45,1,18,1
1987,7427,29,1,7,2
1988,8534,24,6,6,1
1989,5250,4,0,10,14
1990,5292,50,4,13,3
1991,2818,12,2,10,2
1992,9425,36,0,9,30
1993,3875,4,0,7,2
1994,9687,5,6,7,7
1995,4212,19,6,9,7
1996,662,41,3,20,7
1997,3375,39,6,8,1
1998,9209,31,6,17,2
1999,208,7,0,10,14
2000,2666,12,6,7,1
2001,2494,10,6,19,30
2002,6814,29,5,8,7
2003,633,21,1,7,1
2004,3084,13,6,17,2
2005,3720,23,3,7,2
2006,7124,6,6,10,30
2007,1680,31,3,20,7
2008,237,9,1,12,1
2009,7447,24,6,18,30
2010,4444,16,1,20,2
2011,6771,11,5,12,3
2012,9733,36,1,15,14
2013,6100,1,4,9,30
2014,8556,21,5,12,1
2015,2369,44,3,10,30
2016,286,36,2,8,2
2017,149,37,2,13,7
2018,4038,6,5,22,3
2019,6550,14,4,21,14
2020,7122,29,2,11,30
2021,9959,1,3,18,1
2022,4896,8,1,12,3
2023,5281,47,6,13,30
2024,1013,44,3,16,14
2025,9716,19,5,14,1
2026,2786,23,6,9,14
2027,3726,39,4,17,1
2028,4577,41,4,12,30
2029,5783,11,0,14,3
2030,6258,27,4,14,14
2031,9794,40,6,22,1
2032,2409,36,6,17,2
2033,341,42,4,12,2
2034,2818,20,6,21,3
2035,2497,42,5,21,7
2036,5963,8,3,9,3
2037,5300,46,3,7,30
2038,9918,36,4,6,14
2039,7575,26,6,18,7
2040,1690,35,3,19,2
2041,3268,3,3,19,2
2042,4407,4,5,20,3
2043,8454,44,5,19,30
2044,1443,29,6,10,3
2045,8598,50,4,15,2
2046,4438,28,1,11,3
2047,5436,19,4,8,30
2048,8436,43,6,12,1
2049,4108,28,2,18,3
2050,561,18,3,10,7
2051,8786,14,6,22,2
2052,5549,43,0,9,14
2053,1827,14,4,9,2
2054,7630,29,1,16,7
2055,8326,3,1,6,3
2056,3139,34,3,8,14
2057,7694,9,4,21,2
2058,8265,40,6,12,1
2059,7843,5,4,21,1
2060,6722,29,5,20,2
2061,7003,41,2,10,30
2062,4226,5,5,22,3
2063,2979,45,6,17,1
2064,7374,43,4,15,30
2065,5908,43,5,9,1
2066,6098,44,2,11,30
2067,5657,13,1,10,14
2068,8985,26,4,14,1
2069,4260,9,5,16,30
2070,8287,4,5,12,3
2071,5902,39,3,14,2
2072,9326,31,2,10,1
2073,4918,5,2,6,1
2074,8430,7,3,20,3
2075,2531,28,0,22,7
2076,1961,40,3,15,30
2077,7046,14,2,21,1
2078,1049,24,3,8,3
